"","ChEMBL ID","Name","Synonyms","Type","Max Phase","Molecular Weight","Targets"
"263","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"264","CHEMBL451622","SQUAFOSACIN C","squafosacin C","Small molecule",0,580.89,5
"265","CHEMBL459267",NA,"6-Methoxy-Tremetone","Small molecule",0,232.28,8
"266","CHEMBL376915",NA,NA,"Small molecule",0,340.38,15
"267","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"268","CHEMBL464470","PLUMIERIDE","Plumieride","Small molecule",0,470.43,5
"269","CHEMBL1288124",NA,NA,"Small molecule",0,346.42,4
"270","CHEMBL2178593",NA,NA,"Small molecule",0,308.46,7
"271","CHEMBL3261680",NA,NA,"Small molecule",0,560.73,3
"272","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"273","CHEMBL2180483","CONCHITRIOL","Conchitriol","Small molecule",0,320.47,5
"274","CHEMBL1076209","CRATOXYXANTHONE","Cratoxyxanthone","Small molecule",0,834.92,3
"275","CHEMBL152377",NA,NA,"Small molecule",0,298.34,4
"276","CHEMBL93353","ARISTOLOCHIC ACID","Aristolochic Acid I","Small molecule",0,341.28,97
"277","CHEMBL511568","LUDONGNIN G","Ludongnin G","Small molecule",0,362.47,6
"278","CHEMBL1967006",NA,NA,"Small molecule",0,629.15,48
"279","CHEMBL373432","BIKAVERIN","Bikaverin","Small molecule",0,382.32,59
"280","CHEMBL480848","MARCANINE D","Marcanine D","Small molecule",0,285.25,5
"281","CHEMBL483414","PYRAMIDATINE","Pyramidatine","Small molecule",0,322.41,8
"282","CHEMBL3358070",NA,NA,"Small molecule",0,326.44,2
"283","CHEMBL446008","MOLLUGIN","Mollugin","Small molecule",0,284.31,5
"284","CHEMBL74898","AYANIN","Ayanin","Small molecule",0,344.32,75
"285","CHEMBL22533","DICTAMNINE","4-Methoxyfuro[2,3-B]Quinoline|Dictamine|Dictamnine","Small molecule",0,199.21,19
"286","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"287","CHEMBL513223","CATALPOL","Catalpol","Small molecule",0,362.33,23
"288","CHEMBL460031","GENIPOSIDIC ACID","Geniposidic Acid","Small molecule",0,374.34,12
"289","CHEMBL1795469","CANDIDUSIN C","Candidusin C","Small molecule",0,366.37,4
"290","CHEMBL1985317",NA,NA,"Small molecule",0,202.25,58
"291","CHEMBL373432","BIKAVERIN","Bikaverin","Small molecule",0,382.32,59
"292","CHEMBL500276","MONTACIN","Montacin","Small molecule",0,610.87,9
"293","CHEMBL451707",NA,"5,7,8,3',4'-Pentamethoxyflavone","Small molecule",0,372.37,3
"294","CHEMBL508269","SYLVISIDE","sylviside","Small molecule",0,608.68,1
"295","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"296","CHEMBL461082",NA,NA,"Small molecule",0,262.35,61
"297","CHEMBL511805","ALPHITOLIC ACID","Alphitolic Acid","Small molecule",0,472.71,19
"298","CHEMBL480648","BRITANNILACTONE","Britannilactone","Small molecule",0,266.34,4
"299","CHEMBL2368547","Sennoside A","Sennoside A","Small molecule",0,862.75,12
"300","CHEMBL1271052","ROTUNDIC ACID","Rotundic Acid","Small molecule",0,488.71,13
"301","CHEMBL164660","PSORALEN","FICUSIN|NSC-404562|PSORALEN","Small molecule",1,186.17,55
"302","CHEMBL462801","Rapanone",NA,"Small molecule",0,322.45,14
"303","CHEMBL463526","LICARIN A","NSC-16743","Small molecule",0,326.39,19
"304","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"305","CHEMBL514883","KNIPHOLONE","(+)-M-Knipholone|Knipholone","Small molecule",0,434.4,10
"306","CHEMBL3358622",NA,NA,"Small molecule",0,234.25,4
"307","CHEMBL3613753",NA,NA,"Small molecule",0,302.41,7
"308","CHEMBL510031",NA,"F-gitonin","Small molecule",0,1051.18,52
"309","CHEMBL445435","STAMINOL D","staminol D","Small molecule",0,568.62,1
"310","CHEMBL2002847",NA,NA,"Small molecule",0,341.41,55
"311","CHEMBL363535","TANSHINONE I","Tanshinone I","Small molecule",0,276.29,70
"312","CHEMBL400360","BRANDISIANIN D","Brandisianin D","Small molecule",0,412.39,2
"313","CHEMBL3262774",NA,NA,"Small molecule",0,614.55,4
"314","CHEMBL223256","NYMPHAEOL A",NA,"Small molecule",0,424.49,34
"315","CHEMBL1098920","(+)-9'-ISOVALEROXYLARICIRESINOL","(+)-9'-Isovaleroxylariciresinol","Small molecule",0,444.52,6
"316","CHEMBL465808","ATALANTOFLAVONE","Atalantoflavone","Small molecule",0,336.34,14
"317","CHEMBL463246","ALPHA-CONIDENDRIN","Alpha-Conidendrin","Small molecule",0,356.37,8
"318","CHEMBL77695",NA,"NSC-53907","Small molecule",0,328.32,63
"319","CHEMBL370963",NA,"5,6,7,3',4',5'-Hexamethoxy Flavone|5,6,7,3',4',5'-Hexamethoxyflavone","Small molecule",0,402.4,11
"320","CHEMBL3594169",NA,NA,"Small molecule",0,794.98,1
"321","CHEMBL67945",NA,NA,"Small molecule",0,596.89,75
"322","CHEMBL1163760",NA,NA,"Small molecule",0,272.3,11
"323","CHEMBL253038",NA,"(3S)-Vestitone","Small molecule",0,286.28,5
"324","CHEMBL1784243",NA,NA,"Small molecule",0,416.69,3
"325","CHEMBL220528",NA,NA,"Small molecule",0,304.47,2
"326","CHEMBL286796","ETHYL FERULATE","Ethyl Ferulate","Small molecule",0,222.24,25
"327","CHEMBL511810","ISOMAMMEISIN","Isomammeisin","Small molecule",0,406.48,7
"328","CHEMBL63970","DESOXYPODOPHYLLOTOXIN","(-)-Deoxypodophyllotoxin|4-Deoxypodophyllotoxin|Beta-Apopicropodophyllin|Deoxypodophyllotoxin|Desoxypodophyllotoxin","Small molecule",0,398.41,102
"329","CHEMBL522983",NA,"NSC-19803","Small molecule",0,464.38,56
"330","CHEMBL467620",NA,NA,"Small molecule",0,278.3,2
"331","CHEMBL519725","SCABROLIDE E","Scabrolide E","Small molecule",0,348.4,2
"332","CHEMBL1689795","CLAURAILAS A","Claurailas A","Small molecule",0,255.27,3
"333","CHEMBL1795465",NA,"3-Hydroxyterphenyllin","Small molecule",0,354.36,8
"334","CHEMBL3138641",NA,NA,"Small molecule",0,410.69,2
"335","CHEMBL108862","CHAVICOL","4-Allyl-Phenol","Small molecule",0,134.18,4
"336","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"337","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"338","CHEMBL2023572",NA,NA,"Small molecule",0,682.8,5
"339","CHEMBL3799137",NA,NA,"Small molecule",0,286.46,4
"340","CHEMBL463711",NA,NA,"Small molecule",0,272.3,6
"341","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"342","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"343","CHEMBL248564","CORONOPILIN","Coronopilin","Small molecule",0,264.32,70
"344","CHEMBL463089","ARTONOL A",NA,"Small molecule",0,352.39,5
"345","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"346","CHEMBL576066","DIHYDROMETHYSTICIN","(+)-Dihydromethysticin|Dihydromethysticin","Small molecule",0,276.29,11
"347","CHEMBL608410","PINOBAKSIN","(2R,3R)-Pinobanksin|Pinobaksin","Small molecule",0,272.26,8
"348","CHEMBL108861","METHYLEUGENOL","Methyl Eugenol|Methyleugenol","Small molecule",0,178.23,52
"349","CHEMBL225315","CABRALELACTONE","Cabralelactone","Small molecule",0,414.63,10
"350","CHEMBL1923076",NA,NA,"Small molecule",0,448.42,3
"351","CHEMBL463045","JABOROSALACTONE 1","Jaborosalactone 1|Jaborosalactone1","Small molecule",0,464.56,8
"352","CHEMBL464649","EPIFRIEDELINOL","3Beta-Friedelanol|3Beta-Hydroxyfriedelane","Small molecule",0,428.75,11
"353","CHEMBL596221",NA,"5,7,8-Trimethoxycoumarin","Small molecule",0,236.22,7
"354","CHEMBL1077080",NA,NA,"Small molecule",0,580.58,10
"355","CHEMBL1976532",NA,NA,"Small molecule",0,326.3,55
"356","CHEMBL222475","PSEUDOLARIC ACID G","Pseudolaric Acid G","Small molecule",0,404.46,3
"357","CHEMBL78010","PECTOLINARIGENIN","NSC-106403","Small molecule",0,314.29,61
"358","CHEMBL226512","GARDENIN B",NA,"Small molecule",0,358.35,80
"359","CHEMBL508992","TOXICAROL","Alpha-Toxicarol|Toxicarol","Small molecule",0,410.42,12
"360","CHEMBL1795469","CANDIDUSIN C","Candidusin C","Small molecule",0,366.37,4
"361","CHEMBL480306",NA,"3-O-Acetylerythrodiol","Small molecule",0,484.77,2
"362","CHEMBL483825",NA,"(-)-Roemerine","Small molecule",0,279.34,22
"363","CHEMBL254751",NA,NA,"Small molecule",0,474.73,2
"364","CHEMBL488203","INTEGERRIMINE","Integerrimine","Small molecule",0,335.4,8
"365","CHEMBL72637","CIRSILIOL","Cirsiliol","Small molecule",0,330.29,16
"366","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"367","CHEMBL123","ELLIPTECINE","Ellipticine|TCMDC-125546","Small molecule",0,246.31,283
"368","CHEMBL445279","(+)-MAACKIAIN",NA,"Small molecule",0,284.27,10
"369","CHEMBL517598","ANGUSTIFOLIN","Angustifolin","Small molecule",0,376.45,1
"370","CHEMBL1081586",NA,"7-Epi-Loganin|8-Epiloganin","Small molecule",0,390.39,6
"371","CHEMBL522923","MONOCARPINE","Monocarpine","Small molecule",0,468.72,1
"372","CHEMBL447335","STIGMASTEROL GLUCOSIDE","Stigmasterol glucoside","Small molecule",0,574.84,9
"373","CHEMBL1974890","CEDROL","Cedrol","Small molecule",0,222.37,73
"374","CHEMBL2002400",NA,NA,"Small molecule",0,518.57,52
"375","CHEMBL463915",NA,"10'(Z)-Heptadecenylhydroquinone","Small molecule",0,346.56,10
"376","CHEMBL1773904","GALACTITOL","Galactitol","Small molecule",0,182.17,7
"377","CHEMBL1939839",NA,"NSC-112922","Small molecule",0,240.26,61
"378","CHEMBL2391699","PREVITEXILACTONE",NA,"Small molecule",0,378.51,4
"379","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"380","CHEMBL1079532","SCULPONEATIN B",NA,"Small molecule",0,362.42,9
"381","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"382","CHEMBL505789","HORDENINE","Hordenine","Small molecule",0,165.24,7
"383","CHEMBL446743","KHASIANINE","Khasianine","Small molecule",0,721.93,2
"384","CHEMBL63970","DESOXYPODOPHYLLOTOXIN","(-)-Deoxypodophyllotoxin|4-Deoxypodophyllotoxin|Beta-Apopicropodophyllin|Deoxypodophyllotoxin|Desoxypodophyllotoxin","Small molecule",0,398.41,102
"385","CHEMBL446008","MOLLUGIN","Mollugin","Small molecule",0,284.31,5
"386","CHEMBL434750","ERGOSTEROL PEROXIDE","Ergosterol Peroxide","Small molecule",0,428.66,26
"387","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"388","CHEMBL510090","LYSICAMINE","Lysicamine|Oxonuciferine","Small molecule",0,291.31,22
"389","CHEMBL455041","ALPHA-PHELLANDRENE","Alpha-Phellandrene","Small molecule",0,136.24,4
"390","CHEMBL518008",NA,NA,"Small molecule",0,248.32,3
"391","CHEMBL519472",NA,"N-Methylsolasodine","Small molecule",0,427.67,2
"392","CHEMBL504190","PANCIBIFLAVONOL","Pancibiflavonol","Small molecule",0,572.48,2
"393","CHEMBL1086904",NA,NA,"Small molecule",0,244.38,1
"394","CHEMBL1834672","ATHROLIDE B","Athrolide B","Small molecule",0,394.46,2
"395","CHEMBL75978","5-DEMETHYLNOBILETIN","5-demethyl nobiletin|5-demethylnobiletin","Small molecule",0,388.37,70
"396","CHEMBL1923077",NA,NA,"Small molecule",0,478.45,5
"397","CHEMBL493646","CUCURBITACIN D","Cucurbitacin D","Small molecule",0,516.68,70
"398","CHEMBL519725","SCABROLIDE E","Scabrolide E","Small molecule",0,348.4,2
"399","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"400","CHEMBL1956942",NA,NA,"Small molecule",0,238.37,4
"401","CHEMBL476885","GELSEDINE","Gelsedine","Small molecule",0,328.41,3
"402","CHEMBL457606",NA,"(+)-Hippeastrine","Small molecule",0,315.33,13
"403","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"404","CHEMBL295602","METHYL BETULINATE","Methyl betulinate|betulinic acid methylester","Small molecule",0,470.74,72
"405","CHEMBL226588",NA,"N-Trans-Feruloylmethoxytyramine","Small molecule",0,343.38,8
"406","CHEMBL451518",NA,"NSC-324637","Small molecule",0,222.2,9
"407","CHEMBL398325","TYLOPHORININE","Tylophorinine","Small molecule",0,379.46,63
"408","CHEMBL1928000","CLETHROIDOSIDE F","clethroidoside F","Small molecule",0,1163.31,5
"409","CHEMBL457304",NA,NA,"Small molecule",0,464.38,2
"410","CHEMBL459405","EPIGRANDISIN","Epigrandisin","Small molecule",0,432.51,5
"411","CHEMBL448122","ARBORINE","Arborine","Small molecule",0,250.3,2
"412","CHEMBL1987496",NA,NA,"Small molecule",0,244.21,56
"413","CHEMBL1087385","MELODININE E","Melodinine E","Small molecule",0,308.38,4
"414","CHEMBL2419286",NA,NA,"Small molecule",0,654.93,5
"415","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"416","CHEMBL513300","DEOXYNIVALENOL","Deoxynivalenol","Small molecule",0,296.32,7
"417","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"418","CHEMBL1099266","VILLOSIN","villosin","Small molecule",0,300.44,2
"419","CHEMBL249657",NA,NA,"Small molecule",0,422.47,1
"420","CHEMBL390616","DEHYDROAPATELINE","Dehydroapateline","Small molecule",0,546.62,5
"421","CHEMBL3589108",NA,NA,"Small molecule",0,552.49,2
"422","CHEMBL553342",NA,"NSC-676836","Small molecule",0,536.62,60
"423","CHEMBL1801926","PENIPANOID A","Penipanoid A","Small molecule",0,295.3,8
"424","CHEMBL1081586",NA,"7-Epi-Loganin|8-Epiloganin","Small molecule",0,390.39,6
"425","CHEMBL449632",NA,NA,"Small molecule",0,364.44,5
"426","CHEMBL1998369",NA,NA,"Small molecule",0,360.32,62
"427","CHEMBL1652221","AMIJIOL","Amijiol","Small molecule",0,304.47,7
"428","CHEMBL242273","SAFROLE","SAFROLE|Safrole|Shikimol","Small molecule",0,162.19,140
"429","CHEMBL497527",NA,NA,"Small molecule",0,430.67,6
"430","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"431","CHEMBL464449","NELUMOL A","Geranyloxy Sinapyl Alcohol|Nelumol A","Small molecule",0,346.47,19
"432","CHEMBL32749","FERULATE","Ferulic acid","Small molecule",0,194.19,268
"433","CHEMBL1081584","LOGANIN","Loganin","Small molecule",0,390.39,15
"434","CHEMBL472851","SKYRIN","Skyrin","Small molecule",0,538.46,79
"435","CHEMBL317221",NA,NA,"Small molecule",0,270.28,6
"436","CHEMBL2047207","PACHANOSIDE I1","pachanoside I1","Small molecule",0,983.11,1
"437","CHEMBL484529","ISODESACETYLUVARICIN","Isodesacetyluvaricin","Small molecule",0,606.93,5
"438","CHEMBL471270","5-O-METHYLEMBELIN","5-O-Methylembelin","Small molecule",0,308.42,13
"439","CHEMBL1076911","DARUTIGENOL","Darutigenol","Small molecule",0,322.49,6
"440","CHEMBL239077","TOMENTIC ACID","Tomentic Acid|Tormentic Acid","Small molecule",0,488.71,22
"441","CHEMBL457304",NA,NA,"Small molecule",0,464.38,2
"442","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"443","CHEMBL256448",NA,"(+)-1R-Cocluaurine|(R)-(+)-Coclaurine","Small molecule",0,285.34,5
"444","CHEMBL448502",NA,NA,"Small molecule",0,204.36,8
"445","CHEMBL278779","KOKUSAGININE","Kokusaginine","Small molecule",0,259.26,27
"446","CHEMBL459834","MATAIRESINOSIDE","Matairesinoside","Small molecule",0,520.53,4
"447","CHEMBL514596","SOLASODINE","Solasodine","Small molecule",0,413.65,7
"448","CHEMBL1172810","HAEMANTHAMINE","Haemanthamine","Small molecule",0,301.34,12
"449","CHEMBL462953",NA,NA,"Small molecule",0,484.59,3
"450","CHEMBL468876",NA,NA,"Small molecule",0,328.32,11
"451","CHEMBL2335820",NA,"(+/-)-Quadrangularin A","Small molecule",0,454.48,4
"452","CHEMBL401149","PARTHENIN","Parthenin","Small molecule",0,262.3,15
"453","CHEMBL495858","KADSUPHILINS B",NA,"Small molecule",0,402.44,3
"454","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"455","CHEMBL2374350",NA,NA,"Small molecule",0,328.36,54
"456","CHEMBL458847",NA,NA,"Small molecule",0,314.29,3
"457","CHEMBL388342","BOLDINE","(+)-Boldine|(S)-(+)-Boldine|Boldine","Small molecule",0,327.38,37
"458","CHEMBL446299","NOOTKATONE","(+)-Nootkatone|Nootkatone","Small molecule",0,218.34,12
"459","CHEMBL3760102",NA,NA,"Small molecule",0,286.42,1
"460","CHEMBL398325","TYLOPHORININE","Tylophorinine","Small molecule",0,379.46,63
"461","CHEMBL594886","PRENYLETIN 6-METHYL ETHER",NA,"Small molecule",0,260.29,3
"462","CHEMBL32749","FERULATE","Ferulic acid","Small molecule",0,194.19,268
"463","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"464","CHEMBL448636",NA,"8-Deoxylactucin","Small molecule",0,262.3,4
"465","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"466","CHEMBL1077754",NA,"16Alpha-Hydroxyeburiconic Acid","Small molecule",0,484.72,4
"467","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"468","CHEMBL3109464",NA,NA,"Small molecule",0,474.73,4
"469","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"470","CHEMBL257490","HENTRIACONTANE","Hentriacontane|N-Hentriacontane","Small molecule",0,436.85,2
"471","CHEMBL312750","EUPATILIN","EUPATILIN|NSC-122413","Small molecule",0,344.32,26
"472","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"473","CHEMBL147741","3-FORMYLINDOLE","3-Formylindole|Indole-3-Carboxaldehyde","Small molecule",0,145.16,31
"474","CHEMBL225700","ARTEMETIN","Artemetin|Artemisetin","Small molecule",0,388.37,21
"475","CHEMBL400807",NA,NA,"Small molecule",0,414.63,5
"476","CHEMBL1254431","GENTISIDE J","Gentiside J","Small molecule",0,462.72,1
"477","CHEMBL374130","BONANNIONE A",NA,"Small molecule",0,408.49,29
"478","CHEMBL74272",NA,NA,"Small molecule",0,374.35,61
"479","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"480","CHEMBL514883","KNIPHOLONE","(+)-M-Knipholone|Knipholone","Small molecule",0,434.4,10
"481","CHEMBL1976863",NA,NA,"Small molecule",0,400.7,56
"482","CHEMBL455056","CUCURBITACIN E","Cucurbitacin E","Small molecule",0,556.7,97
"483","CHEMBL596222",NA,NA,"Small molecule",0,220.18,4
"484","CHEMBL1223851",NA,NA,"Small molecule",0,328.32,3
"485","CHEMBL1977780",NA,NA,"Small molecule",0,426.73,60
"486","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"487","CHEMBL469628","GLOCHIDONE","Glochidone","Small molecule",0,422.7,18
"488","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"489","CHEMBL402744",NA,"(2S)-7-Hydroxyflavanone","Small molecule",0,240.26,10
"490","CHEMBL93353","ARISTOLOCHIC ACID","Aristolochic Acid I","Small molecule",0,341.28,97
"491","CHEMBL448515","2,6-DIMETHOXYQUINONE","NSC-56336","Small molecule",0,168.15,96
"492","CHEMBL428955","NONACOSANE","Nonacosane","Small molecule",0,408.8,1
"493","CHEMBL92735","CALANOLIDE E2","Calanolide E2","Small molecule",0,388.46,3
"494","CHEMBL470029","OLEANONIC ACID","Oleanonic Acid","Small molecule",0,454.7,32
"495","CHEMBL306472",NA,NA,"Small molecule",0,246.31,12
"496","CHEMBL21745","TECTOQUINONE","2-Methyl-Anthraquinone|2-Methylanthraquinone","Small molecule",0,222.24,14
"497","CHEMBL416","METHOXSALEN","8-METHOXSALEN|8-METHOXYPSORALEN|8-MOP|DELTASORALEN|MELADININE|METHOXSALEN|METOXALEN|Methoxsalen|NSC-45923|OXSORALEN-ULTRA|OXYPSORALEN|Oxsoralen|PUVALEN|PUVASORALEN-8|SM-88 COMPONENT METHOXSALEN|UVADEX|VITPSO|XANTHOTOXIN","Small molecule",4,216.19,250
"498","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"499","CHEMBL445279","(+)-MAACKIAIN",NA,"Small molecule",0,284.27,10
"500","CHEMBL486599",NA,NA,"Small molecule",0,258.23,3
"501","CHEMBL428955","NONACOSANE","Nonacosane","Small molecule",0,408.8,1
"502","CHEMBL522923","MONOCARPINE","Monocarpine","Small molecule",0,468.72,1
"503","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"504","CHEMBL1773904","GALACTITOL","Galactitol","Small molecule",0,182.17,7
"505","CHEMBL464648",NA,NA,"Small molecule",0,424.71,9
"506","CHEMBL220527","DEHYDRODISCRETINE","Dehydrodiscretine","Small molecule",0,338.38,3
"507","CHEMBL2407705",NA,NA,"Small molecule",0,224.3,5
"508","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"509","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"510","CHEMBL510090","LYSICAMINE","Lysicamine|Oxonuciferine","Small molecule",0,291.31,22
"511","CHEMBL594886","PRENYLETIN 6-METHYL ETHER",NA,"Small molecule",0,260.29,3
"512","CHEMBL1940084",NA,"(+)-tuberiferin","Small molecule",0,246.31,5
"513","CHEMBL1644378","COMPLANADINE E","Complanadine E","Small molecule",0,488.76,1
"514","CHEMBL165","RESVERATROL","(E)-RESVERATROL|3,5,4'-Trihydroxy-trans-stilbene|BIA 6-512|BIA-6-512|BIOFORT|CA 1201|CUSPIDATIN|MELINJO RESVERATROL 20|NSC-327430|POLYGONIN|RESVERATROL|RESVERATROL P 5|RESVERATROL(E)-FORM|RESVIDA|SRT 501M|TRANS-RESVERATROL","Small molecule",3,228.25,451
"515","CHEMBL362071","COPTISINE",NA,"Small molecule",0,320.32,6
"516","CHEMBL388342","BOLDINE","(+)-Boldine|(S)-(+)-Boldine|Boldine","Small molecule",0,327.38,37
"517","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"518","CHEMBL32749","FERULATE","Ferulic acid","Small molecule",0,194.19,268
"519","CHEMBL1223852",NA,"Alpha-Tocopherylquinone","Small molecule",0,446.72,27
"520","CHEMBL165","RESVERATROL","(E)-RESVERATROL|3,5,4'-Trihydroxy-trans-stilbene|BIA 6-512|BIA-6-512|BIOFORT|CA 1201|CUSPIDATIN|MELINJO RESVERATROL 20|NSC-327430|POLYGONIN|RESVERATROL|RESVERATROL P 5|RESVERATROL(E)-FORM|RESVIDA|SRT 501M|TRANS-RESVERATROL","Small molecule",3,228.25,451
"521","CHEMBL596221",NA,"5,7,8-Trimethoxycoumarin","Small molecule",0,236.22,7
"522","CHEMBL1086681",NA,"(-)-Rhododendrol","Small molecule",0,166.22,1
"523","CHEMBL2298951","SITOSTERYL ACETATE",NA,"Small molecule",0,456.76,4
"524","CHEMBL32749","FERULATE","Ferulic acid","Small molecule",0,194.19,268
"525","CHEMBL468383","NERVONIN B","nervonin B","Small molecule",0,492.57,3
"526","CHEMBL2036658",NA,"3Alpha-Hydroxymasticadienonic Acid","Small molecule",0,456.71,4
"527","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
